ip_address,request_type,attack_type,packet_rate,response_time,connection_duration,protocol_type,packet_variance,burst_rate,label
192.168.187.89,UDP,Normal,5350,0.7638642222313572,39,TCP,1034,93,0
192.168.137.248,GET,Normal,2229,3.589947150441662,39,ICMP,1361,15,0
192.168.131.218,GET,Normal,6856,3.1799884387806103,13,UDP,2691,81,0
192.168.176.171,UDP,Normal,1228,2.5391654459370323,66,TCP,3387,24,0
192.168.219.100,TCP,Normal,2456,2.173867649375147,34,ICMP,2128,35,0
192.168.224.129,GET,Normal,2857,1.678866881022303,15,ICMP,2096,61,0
192.168.57.181,POST,Normal,2814,0.5312426898706611,58,TCP,91,20,0
192.168.246.144,POST,Normal,2774,1.5664212728979483,112,TCP,1669,58,0
192.168.51.112,TCP,Normal,2585,4.208133652512751,59,UDP,4792,63,0
192.168.203.218,POST,Normal,8454,3.940009433477829,66,ICMP,4006,75,0
192.168.104.127,GET,Normal,4911,4.864356847312083,52,ICMP,4050,94,0
192.168.55.1,TCP,Normal,6350,3.3147288494420897,89,ICMP,2124,60,0
192.168.90.156,GET,Normal,7906,2.8128348120851254,69,TCP,3157,39,0
192.168.53.186,TCP,Normal,3196,1.5506179678900633,98,TCP,263,20,0
192.168.73.188,UDP,Normal,6628,0.4766151883164448,116,TCP,4497,86,0
192.168.187.108,POST,Normal,1251,3.1282898585822894,103,UDP,1258,88,0
192.168.150.8,TCP,Normal,2939,2.4919947392112833,5,ICMP,216,58,0
192.168.250.177,UDP,Normal,694,3.819465115648293,43,ICMP,1198,64,0
192.168.42.155,GET,Normal,6001,2.118103849236617,8,TCP,903,14,0
192.168.167.211,UDP,Normal,4272,4.929201653535413,113,UDP,1553,36,0
192.168.25.38,GET,Normal,4370,2.048299068830826,78,UDP,2935,13,0
192.168.85.152,TCP,Normal,3138,1.732051011066746,93,UDP,1833,1,0
192.168.24.252,TCP,Normal,8738,4.367833246077844,94,UDP,2368,91,0
192.168.60.211,POST,Normal,8714,2.037981472792782,63,UDP,1875,13,0
192.168.178.111,POST,Normal,3432,4.367396863691333,101,TCP,2093,35,0
192.168.66.142,TCP,Normal,7975,0.23403599955686613,68,TCP,3437,8,0
192.168.53.160,GET,Normal,1210,3.4937072242213802,35,TCP,4974,18,0
192.168.106.96,GET,Normal,4362,0.45207908014557685,71,ICMP,904,34,0
192.168.220.176,TCP,Normal,8437,0.8263390691162641,90,UDP,4443,52,0
192.168.39.168,GET,Normal,2298,3.530367597360997,32,UDP,2860,70,0
192.168.42.111,TCP,Normal,4511,1.5196443719462713,107,ICMP,2375,58,0
192.168.104.77,POST,Normal,2816,1.1311236662690576,97,UDP,1142,27,0
192.168.204.8,GET,Normal,1601,4.027478074383787,118,UDP,1104,18,0
192.168.207.26,POST,Normal,2497,4.736609634451115,24,UDP,4697,57,0
192.168.140.43,UDP,Normal,5694,1.2386651778376767,50,UDP,4653,9,0
192.168.179.110,POST,Normal,4359,1.6542601855548582,118,UDP,4852,64,0
192.168.219.210,UDP,Normal,7546,3.5989591994314103,59,TCP,393,79,0
192.168.237.100,POST,Normal,8360,4.094935065723793,65,UDP,3360,23,0
192.168.63.49,POST,Normal,3546,4.995895271603733,93,TCP,1813,59,0
192.168.115.155,GET,Normal,1766,1.4395165439426365,112,TCP,3421,67,0
192.168.137.247,POST,Normal,4987,2.8274310848922504,109,TCP,4729,73,0
192.168.167.65,TCP,Normal,2964,0.7566928131280499,38,TCP,4631,22,0
192.168.199.218,GET,Normal,1722,1.7211165149826373,38,ICMP,3784,50,0
192.168.71.244,GET,Normal,9444,0.320345999000554,21,TCP,526,23,0
192.168.7.200,GET,Normal,1505,1.1331088598981176,23,ICMP,2519,84,0
192.168.80.67,POST,Normal,6595,2.5820703862445034,46,ICMP,4059,52,0
192.168.237.138,GET,Normal,7076,0.9024197019505106,69,TCP,4853,7,0
192.168.242.199,UDP,Normal,4028,4.457978219845785,30,UDP,291,17,0
192.168.213.181,UDP,Normal,2521,3.5805141560052753,40,UDP,3704,3,0
192.168.254.101,POST,Normal,8359,0.23590641244321237,82,TCP,3606,7,0
192.168.95.87,GET,Normal,417,4.395837623053548,70,TCP,1711,77,0
192.168.185.91,TCP,Normal,3226,4.888872871557797,69,ICMP,3168,41,0
192.168.248.214,TCP,Normal,3424,2.559121691858318,42,ICMP,493,23,0
192.168.103.249,UDP,Normal,6823,1.641592319992931,18,UDP,1439,37,0
192.168.126.155,POST,Normal,3862,1.3909758020602419,59,ICMP,3753,68,0
192.168.182.113,POST,Normal,6341,0.5283555216708885,13,ICMP,868,73,0
192.168.4.88,POST,Normal,6035,2.5088859525382516,119,TCP,3816,70,0
192.168.151.176,POST,Normal,2247,0.3456861083034066,84,ICMP,4558,64,0
192.168.211.170,POST,Normal,4961,2.56880223750484,102,ICMP,496,18,0
192.168.3.91,GET,Normal,950,1.3374873595529564,21,ICMP,26,35,0
192.168.3.156,GET,Normal,242,2.4345165823330994,68,UDP,766,23,0
192.168.191.81,GET,Normal,2820,2.1500822190878237,77,TCP,3027,95,0
192.168.159.138,TCP,Normal,5230,1.595059834821076,82,UDP,3450,84,0
192.168.177.214,GET,Normal,1000,2.2983273736316976,77,TCP,3431,7,0
192.168.94.126,POST,Normal,6729,2.422766057303697,77,TCP,2444,61,0
192.168.113.149,POST,Normal,3656,4.185089631718669,103,ICMP,3951,76,0
192.168.100.53,TCP,Normal,5088,3.362338382818124,101,UDP,1903,49,0
192.168.87.230,TCP,Normal,307,2.2224673286386247,61,UDP,4946,57,0
192.168.204.89,UDP,Normal,1271,4.535685494121108,99,ICMP,3330,68,0
192.168.54.185,TCP,Normal,700,3.8031298048662103,38,UDP,334,12,0
192.168.20.113,UDP,Normal,2475,0.47101279583061995,40,TCP,1428,15,0
192.168.49.234,GET,Normal,9164,0.8533545634028625,27,TCP,1466,2,0
192.168.135.29,POST,Normal,3209,0.5001726296932955,58,TCP,2196,47,0
192.168.48.221,UDP,Normal,447,1.6624304629169966,90,ICMP,3618,75,0
192.168.13.3,UDP,Normal,5351,2.23466844193555,76,UDP,572,56,0
192.168.2.16,UDP,Normal,5452,2.5708050215233844,66,TCP,802,97,0
192.168.94.102,TCP,Normal,7750,4.271919773614217,43,ICMP,1189,14,0
192.168.134.45,TCP,Normal,610,0.18798580033726314,20,TCP,195,27,0
192.168.71.133,TCP,Normal,8431,2.1986131881511053,35,TCP,4579,4,0
192.168.56.199,UDP,Normal,8446,2.1138920310426004,55,UDP,127,38,0
192.168.226.127,GET,Normal,5149,4.742632089630581,74,ICMP,4321,84,0
192.168.32.49,POST,Normal,3421,1.2810808963585454,72,TCP,2835,2,0
192.168.13.158,TCP,Normal,3091,0.6997884783367979,40,TCP,3295,4,0
192.168.25.213,GET,Normal,6894,0.7970750397014824,46,ICMP,2612,24,0
192.168.60.59,TCP,Normal,9947,2.648699347246362,100,ICMP,4652,9,0
192.168.213.156,TCP,Normal,5448,2.0154286371767856,95,UDP,1622,19,0
192.168.240.58,UDP,Normal,762,3.7952959389835486,79,TCP,4251,62,0
192.168.20.162,UDP,Normal,3506,1.68359362355236,42,UDP,4700,72,0
192.168.133.210,TCP,Normal,6997,0.7270125848115386,18,TCP,3733,41,0
192.168.188.231,POST,Normal,4456,1.9956913696330667,118,UDP,3028,92,0
192.168.171.57,TCP,Normal,7699,4.42687452488052,15,TCP,2397,77,0
192.168.185.203,POST,Normal,3927,2.0870801117632074,83,ICMP,2453,72,0
192.168.54.209,GET,Normal,3572,4.184775840128225,88,UDP,810,78,0
192.168.112.173,TCP,Normal,5701,1.9204974206825474,99,ICMP,225,50,0
192.168.86.37,POST,Normal,4162,1.4787895571906282,66,TCP,4400,74,0
192.168.84.48,GET,Normal,4615,3.8968273765361943,13,ICMP,3118,84,0
192.168.252.118,GET,Normal,4956,1.1252491855897455,109,UDP,220,65,0
192.168.182.48,UDP,Normal,5473,1.2359704602320765,57,UDP,2126,76,0
192.168.112.110,GET,Normal,8796,0.3440829065722352,9,ICMP,2026,99,0
192.168.6.162,UDP,Normal,5027,1.0204439852817728,99,TCP,3892,84,0
192.168.191.78,GET,Normal,2728,1.9561954286880137,66,UDP,278,76,0
192.168.176.23,GET,Normal,8825,2.0579062237030286,110,TCP,529,12,0
192.168.126.84,POST,Normal,4991,2.161077625964709,16,UDP,481,39,0
192.168.13.47,POST,Normal,7379,2.450495436553335,110,TCP,3174,29,0
192.168.44.105,UDP,Normal,891,2.90236201721984,100,TCP,2842,58,0
192.168.160.154,TCP,Normal,4088,1.0282022205177404,2,ICMP,4775,67,0
192.168.242.181,POST,Normal,1854,3.108326497072723,16,TCP,1983,71,0
192.168.14.180,GET,Normal,8971,1.7491174785995143,72,UDP,2777,87,0
192.168.121.36,UDP,Normal,4399,3.6966526021817296,1,ICMP,1715,77,0
192.168.8.168,UDP,Normal,9705,2.830301805912956,82,UDP,1182,75,0
192.168.214.150,UDP,Normal,4996,2.81591627150672,118,ICMP,4649,25,0
192.168.16.91,GET,Normal,7168,3.458886244105079,105,ICMP,2098,84,0
192.168.120.188,POST,Normal,6707,1.7317930556724803,26,TCP,1820,49,0
192.168.253.60,TCP,Normal,1622,2.20324140875123,44,TCP,2804,63,0
192.168.10.153,UDP,Normal,6290,2.9561995553211218,5,UDP,2114,27,0
192.168.31.21,GET,Normal,5016,2.1656225405270555,21,UDP,2674,70,0
192.168.219.81,POST,Normal,9635,2.276861624725391,35,TCP,2987,70,0
192.168.33.31,POST,Normal,306,1.4351866566663116,104,UDP,416,58,0
192.168.242.234,TCP,Normal,177,1.5081866286572216,92,UDP,3161,9,0
192.168.218.149,UDP,Normal,9624,3.5248912943234525,54,TCP,2570,85,0
192.168.36.193,GET,Normal,6917,0.12097759593134813,90,ICMP,3983,82,0
192.168.132.68,POST,Normal,7904,0.5669230688208586,96,TCP,2547,1,0
192.168.90.132,GET,Normal,2255,4.749168458572078,112,UDP,2449,76,0
192.168.241.9,POST,Normal,8563,1.0163886011287335,50,ICMP,3775,65,0
192.168.30.115,UDP,Normal,4429,2.1487923701868827,108,TCP,2614,92,0
192.168.45.4,UDP,Normal,8117,4.26345716700271,44,ICMP,1687,24,0
192.168.69.253,TCP,Normal,6327,0.10050162537664974,85,UDP,839,19,0
192.168.237.23,POST,Normal,9758,4.633378028407164,4,ICMP,932,14,0
192.168.16.22,GET,Normal,4374,0.36209425709220644,42,UDP,2310,14,0
192.168.229.72,POST,Normal,8360,0.9372583426676525,41,TCP,4546,90,0
192.168.48.190,GET,Normal,7131,0.242607362328806,36,ICMP,4973,80,0
192.168.225.247,TCP,Normal,2421,2.645648226549533,24,ICMP,2080,88,0
192.168.188.230,POST,Normal,5066,4.7211621194189615,97,ICMP,3948,32,0
192.168.107.208,UDP,Normal,6352,4.211279396810779,5,UDP,4165,6,0
192.168.133.208,GET,Normal,6432,3.2347678766969263,57,TCP,83,94,0
192.168.7.51,UDP,Normal,6589,1.0088943241106254,67,TCP,770,23,0
192.168.65.9,TCP,Normal,6502,4.361025782782223,11,UDP,811,19,0
192.168.82.45,TCP,Normal,6442,3.7983994165699233,45,ICMP,471,89,0
192.168.122.175,GET,Normal,4846,1.4075540413826677,96,UDP,3624,89,0
192.168.195.152,POST,Normal,2491,4.044936900639698,22,UDP,3246,2,0
192.168.220.10,UDP,Normal,1067,4.398041556356059,11,TCP,2196,74,0
192.168.73.205,UDP,Normal,4551,3.5213074609053896,38,UDP,122,41,0
192.168.48.163,GET,Normal,3097,0.5918823397555883,59,ICMP,1891,53,0
192.168.182.87,GET,Normal,5844,4.922809532316021,86,UDP,2555,27,0
192.168.111.209,GET,Normal,4300,0.47240484593333276,4,UDP,1934,8,0
192.168.238.199,TCP,Normal,5997,3.3069225419361454,103,UDP,4785,43,0
192.168.244.16,TCP,Normal,8435,0.6415737505084017,67,ICMP,1411,33,0
192.168.53.40,UDP,Normal,7441,4.536525457242027,118,UDP,4629,43,0
192.168.100.20,POST,Normal,2496,1.8148906487696563,10,TCP,317,83,0
192.168.216.239,GET,Normal,7173,2.6063648097002483,101,UDP,4245,30,0
192.168.69.45,TCP,Normal,1449,0.9759317633836518,19,UDP,505,34,0
192.168.6.220,POST,Normal,6345,2.7781547299373752,82,TCP,2826,78,0
192.168.251.254,GET,Normal,3737,4.700315535671048,28,TCP,1883,20,0
192.168.197.177,POST,Normal,7914,4.518002046102469,95,TCP,2543,87,0
192.168.39.102,GET,Normal,6177,0.41309000899095594,17,TCP,3509,62,0
192.168.130.107,POST,Normal,602,1.9534666817242532,24,TCP,433,79,0
192.168.39.118,UDP,Normal,5593,1.410413678906615,1,TCP,592,2,0
192.168.149.168,GET,Normal,8971,2.4586712378541358,5,ICMP,2745,88,0
192.168.229.251,GET,Normal,2610,4.185272895441842,32,UDP,601,88,0
192.168.82.54,UDP,Normal,5158,3.7203737496822105,53,ICMP,3480,95,0
192.168.240.110,GET,Normal,4316,1.7854931416028526,81,ICMP,3631,80,0
192.168.12.209,GET,Normal,4995,1.9750625648547653,57,TCP,2024,68,0
192.168.165.110,TCP,Normal,9035,3.3058494608403772,85,UDP,3154,98,0
192.168.38.143,UDP,Normal,5734,1.0517033272799745,105,ICMP,2453,79,0
192.168.7.78,TCP,Normal,8366,0.6033672987080075,43,UDP,1148,83,0
192.168.178.65,UDP,Normal,8416,1.2886834746335194,86,UDP,4360,19,0
192.168.102.195,POST,Normal,2601,0.707758913626906,103,TCP,659,35,0
192.168.101.44,UDP,Normal,3898,1.8247227919118993,39,UDP,1115,20,0
192.168.31.171,UDP,Normal,3506,4.6940723418911885,34,ICMP,996,41,0
192.168.77.48,TCP,Normal,2808,0.6894674325233221,78,ICMP,2964,29,0
192.168.82.127,GET,Normal,3805,4.109778503684427,80,TCP,361,15,0
192.168.209.209,UDP,Normal,3692,2.7197753540469485,5,ICMP,3785,84,0
192.168.189.203,GET,Normal,8169,3.201225074853906,18,TCP,2263,32,0
192.168.84.10,UDP,Normal,1710,0.9334036032886016,4,ICMP,1709,13,0
192.168.29.48,TCP,Normal,8279,0.841729226212283,108,ICMP,4021,7,0
192.168.226.209,UDP,Normal,5636,0.8974440163778719,115,TCP,4274,54,0
192.168.246.190,POST,Normal,3626,3.368608094319565,92,UDP,1180,16,0
192.168.116.234,UDP,Normal,6508,3.764162507034473,109,TCP,3642,10,0
192.168.13.172,UDP,Normal,9550,4.609200228047643,91,UDP,1055,56,0
192.168.47.103,GET,Normal,6175,2.051142528068964,70,UDP,4736,66,0
192.168.192.91,GET,Normal,2973,2.3636499820906867,11,TCP,3899,38,0
192.168.246.53,POST,Normal,2758,2.4010155783794813,47,TCP,2276,53,0
192.168.218.92,UDP,Normal,4221,1.422499723654179,85,TCP,4212,82,0
192.168.77.204,GET,Normal,8472,1.7083400077555837,81,UDP,4555,34,0
192.168.44.156,UDP,Normal,2800,4.2494191567761055,31,UDP,3596,85,0
192.168.2.101,TCP,Normal,7526,1.7842387044710162,98,UDP,322,85,0
192.168.57.57,TCP,Normal,7981,4.358570899425078,13,UDP,2920,1,0
192.168.34.215,POST,Normal,2854,1.5958117862669603,23,TCP,2473,79,0
192.168.58.254,TCP,Normal,5494,1.7654274964589864,65,TCP,3938,74,0
192.168.180.237,GET,Normal,891,2.8453762717166655,68,UDP,4279,59,0
192.168.157.35,GET,Normal,5625,0.6053215510018066,30,ICMP,3909,99,0
192.168.75.176,POST,Normal,7560,4.618105109114424,31,TCP,4613,25,0
192.168.33.115,UDP,Normal,6455,4.119959209328744,47,ICMP,3063,32,0
192.168.75.73,GET,Normal,3584,3.385468754787129,16,ICMP,3724,31,0
192.168.78.9,TCP,Normal,7907,4.941812567120822,43,ICMP,4397,74,0
192.168.231.48,GET,Normal,657,0.17839687059982007,3,UDP,2716,3,0
192.168.67.221,POST,Normal,7444,2.1141955505183825,12,TCP,2304,86,0
192.168.211.164,TCP,Normal,4668,4.305880985825204,76,ICMP,2728,66,0
192.168.224.199,TCP,Normal,4010,2.221784670892558,11,UDP,3705,87,0
192.168.119.220,TCP,Normal,4307,0.12568255036542614,16,TCP,2429,41,0
192.168.172.254,POST,Normal,5662,0.8729951664201745,29,UDP,3380,62,0
192.168.210.188,POST,Normal,251,2.226954820695087,117,TCP,4619,53,0
192.168.191.133,UDP,Normal,6609,3.3729445186683455,21,TCP,690,88,0
192.168.215.119,UDP,Normal,5181,0.8970059150856305,109,UDP,2171,96,0
192.168.86.218,UDP,Normal,1414,2.2954109954620123,108,ICMP,4575,33,0
192.168.106.76,POST,Normal,801,0.16266383490416672,106,TCP,4093,91,0
192.168.40.19,TCP,Normal,7595,2.439752558948057,58,TCP,4656,13,0
192.168.47.65,TCP,Normal,5394,4.490029933571962,43,ICMP,4564,39,0
192.168.195.219,GET,Normal,1255,3.0241633544655917,114,TCP,2438,29,0
192.168.146.178,UDP,Normal,9562,2.259212593013129,5,ICMP,2801,25,0
192.168.30.126,TCP,Normal,3937,0.8950707449021895,52,TCP,2304,19,0
192.168.66.5,TCP,Normal,1380,1.0918509612309073,13,ICMP,213,65,0
192.168.93.97,TCP,Normal,8672,0.47489875534338766,81,TCP,4995,99,0
192.168.170.212,TCP,Normal,7569,3.73781411344694,12,TCP,1321,16,0
192.168.94.106,POST,Normal,4733,0.47796286011655587,81,TCP,2268,72,0
192.168.133.178,UDP,Normal,2324,1.9813492607975884,1,ICMP,2588,71,0
192.168.85.58,TCP,Normal,7573,3.7742389982124993,8,TCP,4519,85,0
192.168.79.212,TCP,Normal,3415,3.5928312271261262,16,UDP,1215,75,0
192.168.8.241,TCP,Normal,1313,2.9299076162678475,15,UDP,129,90,0
192.168.159.12,TCP,Normal,4286,2.899407897217734,19,UDP,4257,60,0
192.168.149.94,GET,Normal,4349,0.5426075934303398,25,TCP,1057,79,0
192.168.190.91,TCP,Normal,3783,0.9570848315970009,31,ICMP,4107,57,0
192.168.236.218,TCP,Normal,1715,2.7202478398253334,106,ICMP,2555,45,0
192.168.33.154,TCP,Normal,910,1.8055936084523412,2,TCP,3287,52,0
192.168.218.100,GET,Normal,894,0.19279179535736118,59,UDP,1778,6,0
192.168.168.193,POST,Normal,186,4.011016991107901,89,ICMP,3868,60,0
192.168.187.15,GET,Normal,5797,3.3036850088267338,31,TCP,1782,37,0
192.168.114.129,TCP,Normal,6544,1.696348786678574,68,ICMP,1839,54,0
192.168.11.55,POST,Normal,5836,0.5812054667326325,68,UDP,1425,4,0
192.168.2.65,TCP,Normal,9395,2.996883727145971,116,UDP,4938,83,0
192.168.223.172,POST,Normal,9220,1.8078928859765613,12,ICMP,2441,47,0
192.168.16.246,TCP,Normal,8810,1.351407751339899,17,TCP,1107,85,0
192.168.150.106,TCP,Normal,6250,3.6351993397791786,85,TCP,3003,37,0
192.168.146.175,POST,Normal,8375,1.7079352991422356,29,ICMP,3406,82,0
192.168.209.30,POST,Normal,2111,0.7666376088248728,86,UDP,813,42,0
192.168.10.227,TCP,Normal,4428,2.460103364365008,36,TCP,3233,48,0
192.168.186.62,GET,Normal,3780,4.159482362422584,104,ICMP,4203,61,0
192.168.85.208,GET,Normal,8368,4.263328042578174,80,ICMP,3052,62,0
192.168.134.67,GET,Normal,6172,4.261781507521708,63,UDP,3878,55,0
192.168.41.171,GET,Normal,1845,2.1625072130672605,15,UDP,2883,37,0
192.168.213.205,POST,Normal,4363,3.975577635073231,30,TCP,360,15,0
192.168.18.58,POST,Normal,8237,4.266130763030755,110,TCP,2198,59,0
192.168.246.60,GET,Normal,4890,2.3517372299439683,51,TCP,99,63,0
192.168.88.27,UDP,Normal,3776,1.6618230057098595,11,UDP,2704,66,0
192.168.246.68,UDP,Normal,309,3.5396262793719098,57,ICMP,3743,42,0
192.168.22.152,UDP,Normal,1291,4.531899434544375,13,TCP,812,31,0
192.168.40.109,TCP,Normal,1893,4.86354717711011,87,TCP,2511,6,0
192.168.74.66,GET,Normal,5827,1.522101547818062,104,TCP,1921,19,0
192.168.168.6,TCP,Normal,9754,4.785238175045414,55,ICMP,1876,38,0
192.168.112.18,POST,Normal,2330,2.5464830088667174,105,TCP,4695,79,0
192.168.81.102,POST,Normal,9197,1.5995700510748043,98,TCP,1241,33,0
192.168.237.215,UDP,Normal,7846,4.943150740095293,63,UDP,2799,90,0
192.168.110.30,UDP,Normal,4617,4.401259078106835,84,UDP,3071,53,0
192.168.122.149,POST,Normal,9350,3.4928412874489236,2,UDP,685,30,0
192.168.62.138,UDP,Normal,9784,4.485216927596034,72,ICMP,2240,75,0
192.168.120.107,UDP,Normal,8622,3.439290576254092,82,UDP,899,65,0
192.168.141.76,POST,Normal,1305,2.2579786123662653,56,TCP,1688,14,0
192.168.9.196,TCP,Normal,6512,4.745442829564625,118,TCP,1832,10,0
192.168.39.24,UDP,Normal,1708,4.8199136208088555,7,ICMP,2482,17,0
192.168.125.118,TCP,Normal,2698,1.6394579767197182,43,ICMP,4426,75,0
192.168.34.231,UDP,Normal,3421,1.8365371393603203,31,TCP,2575,15,0
192.168.61.169,GET,Normal,3479,1.9753301597504827,61,ICMP,21,76,0
192.168.133.79,TCP,Normal,9822,4.128515163414483,22,TCP,4412,3,0
192.168.50.132,TCP,Normal,4910,3.9766136891312023,62,UDP,3293,22,0
192.168.51.52,UDP,Normal,7670,4.917264013305028,28,TCP,618,56,0
192.168.122.167,TCP,Normal,2982,2.3795470174585645,25,ICMP,4841,59,0
192.168.250.8,GET,Normal,5136,3.7101587609312157,116,UDP,1089,26,0
192.168.113.45,POST,Normal,9828,4.297930302242826,65,TCP,149,50,0
192.168.88.245,GET,Normal,6699,1.1840291468564859,32,ICMP,4378,87,0
192.168.28.119,POST,Normal,8169,3.140721594806999,89,ICMP,113,80,0
192.168.107.27,GET,Normal,5033,2.783767614346275,48,UDP,1070,61,0
192.168.193.162,GET,Normal,2571,3.7398523245019604,80,TCP,2494,55,0
192.168.81.101,TCP,Normal,2752,3.50759711482658,93,TCP,1094,64,0
192.168.62.62,GET,Normal,68,4.0826837931730235,106,ICMP,2230,3,0
192.168.166.26,UDP,Normal,2619,1.6246114327221735,24,UDP,3972,30,0
192.168.121.24,UDP,Normal,833,1.1601463192006112,81,TCP,981,58,0
192.168.39.124,UDP,Normal,9948,4.0454737814463835,42,UDP,2358,13,0
192.168.21.94,UDP,Normal,464,1.8667608120334271,70,ICMP,3281,72,0
192.168.175.115,TCP,Normal,8605,1.5091104338402346,78,TCP,4439,24,0
192.168.176.121,UDP,Normal,1153,1.7504107750816609,90,ICMP,3052,69,0
192.168.13.229,GET,Normal,4941,0.4251345561500346,92,TCP,4094,7,0
192.168.131.160,UDP,Normal,5359,3.8884072961706115,111,ICMP,2596,51,0
192.168.163.19,TCP,Normal,1221,3.6042823268463917,36,TCP,1972,54,0
192.168.142.176,POST,Normal,9940,2.8081930237608264,31,UDP,4486,51,0
192.168.214.81,GET,Normal,8684,3.608816401545326,27,TCP,2982,27,0
192.168.123.68,GET,Normal,6458,1.928352517066647,66,TCP,4385,12,0
192.168.173.232,TCP,Normal,4795,1.54730847294086,83,ICMP,4663,41,0
192.168.19.64,POST,Normal,4611,4.325274847805915,92,TCP,2583,89,0
192.168.101.66,UDP,Normal,8222,2.1700273944171107,45,TCP,3965,33,0
192.168.207.66,POST,Normal,6686,1.0599696417449818,44,TCP,4085,79,0
192.168.75.45,GET,Normal,2639,3.7703151865004734,57,ICMP,4861,31,0
192.168.87.202,GET,Normal,9745,1.745772086002344,21,TCP,4652,11,0
192.168.67.197,GET,Normal,5772,1.1380713744086632,55,UDP,1124,36,0
192.168.3.166,POST,Normal,772,0.23334996080787093,109,UDP,1052,6,0
192.168.205.170,UDP,Normal,891,4.855948615579143,15,ICMP,4672,45,0
192.168.211.168,GET,Normal,2397,2.389717981344059,34,TCP,816,60,0
192.168.178.163,TCP,Normal,695,0.8926135778369043,104,ICMP,979,90,0
192.168.24.88,UDP,Normal,8265,3.813274681798575,3,TCP,2859,72,0
192.168.17.40,GET,Normal,3322,4.449490527426853,1,ICMP,683,37,0
192.168.202.194,UDP,Normal,56,2.68704316373442,24,TCP,3656,30,0
192.168.172.151,TCP,Normal,3751,0.2389613480442566,43,TCP,2603,38,0
192.168.6.194,POST,Normal,9513,1.8892005108661036,27,ICMP,781,16,0
192.168.149.119,GET,Normal,5680,1.2911980145956259,9,ICMP,4600,79,0
192.168.120.35,TCP,Normal,2606,3.218347602294226,88,ICMP,1443,38,0
192.168.113.29,GET,Normal,3004,2.642403228583344,17,TCP,4501,53,0
192.168.7.221,GET,Normal,7437,1.8431105342900849,92,ICMP,2760,8,0
192.168.53.165,POST,Normal,6838,3.2776751765505336,39,TCP,2202,99,0
192.168.23.97,POST,Normal,9841,2.9637034822821673,55,UDP,2262,9,0
192.168.136.76,UDP,Normal,9908,4.541801609855284,68,UDP,3634,21,0
192.168.238.176,TCP,Normal,9303,3.0243344661724074,93,TCP,3121,41,0
192.168.10.207,TCP,Normal,4711,2.587788235086996,45,TCP,2546,69,0
192.168.117.24,POST,Normal,3851,4.135983412354905,28,ICMP,4042,19,0
192.168.218.175,GET,Normal,5683,1.091856379377152,56,TCP,1371,80,0
192.168.234.181,UDP,Normal,7463,1.2934666274114057,101,TCP,2390,18,0
192.168.252.39,POST,Normal,1213,3.939508362029154,29,UDP,2829,76,0
192.168.250.195,UDP,Normal,1331,2.267516112458459,108,ICMP,1463,80,0
192.168.66.6,UDP,Normal,8237,2.105255724253245,116,ICMP,554,5,0
192.168.21.73,TCP,Normal,9450,4.446681976941244,29,TCP,2573,67,0
192.168.74.36,UDP,Normal,352,3.0895342680360343,69,ICMP,716,71,0
192.168.251.131,TCP,Normal,8997,4.03425478795911,11,UDP,4296,32,0
192.168.233.216,GET,Normal,4309,4.068210465987463,2,UDP,3390,95,0
192.168.214.241,GET,Normal,5813,0.6881306257276663,68,UDP,3743,78,0
192.168.206.170,POST,Normal,9468,3.303141742701548,10,TCP,4045,88,0
192.168.173.44,GET,Normal,8230,4.767330059659798,103,TCP,3164,48,0
192.168.91.161,TCP,Normal,7625,2.4521327391775785,108,UDP,3652,33,0
192.168.60.214,UDP,Normal,9475,3.6876938850594425,72,UDP,3136,69,0
192.168.93.211,UDP,Normal,6028,2.876991209728113,119,ICMP,2834,72,0
192.168.83.198,GET,Normal,9139,1.1037452737807605,87,ICMP,3496,2,0
192.168.237.83,TCP,Normal,6140,1.0564488640226535,27,ICMP,1338,54,0
192.168.77.251,UDP,Normal,8204,2.2257825094112653,87,ICMP,2422,42,0
192.168.26.214,GET,Normal,8233,2.466653811666177,112,UDP,4132,35,0
192.168.21.228,TCP,Normal,5730,2.5653489689677094,98,ICMP,3012,61,0
192.168.120.130,TCP,Normal,6561,4.779503711762508,35,UDP,2660,60,0
192.168.175.108,UDP,Normal,3412,0.5912472662736348,81,UDP,1165,98,0
192.168.158.27,POST,Normal,9696,1.9645809980593603,111,TCP,2736,94,0
192.168.71.148,POST,Normal,2062,2.621282432092999,50,ICMP,4814,49,0
192.168.50.95,TCP,Normal,1150,4.81925242306442,74,UDP,4714,23,0
192.168.23.141,TCP,Normal,9057,2.5711426033344877,118,TCP,4719,68,0
192.168.81.132,GET,Normal,5154,3.8988510285923814,2,TCP,179,35,0
192.168.249.142,TCP,Normal,5665,3.771462729406874,17,UDP,1038,14,0
192.168.20.124,GET,Normal,9562,2.8755758421995132,95,UDP,3835,22,0
192.168.13.3,GET,Normal,4552,0.7404451997313184,80,ICMP,4779,30,0
192.168.218.218,GET,Normal,7673,1.1719176787954757,24,ICMP,4806,3,0
192.168.210.224,TCP,Normal,4637,1.2766872672453562,57,UDP,2558,75,0
192.168.206.175,TCP,Normal,9274,0.2894322735101559,71,UDP,1840,10,0
192.168.131.129,GET,Normal,6087,1.9581682483031748,83,TCP,3569,67,0
192.168.90.152,UDP,Normal,1205,3.091517239643551,16,TCP,4424,41,0
